Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
excised,W,7,"['exc', '##ised']",1,0.71,670.74,0.57
excite,W,6,"['exc', '##ite']",1,0.67,586.95,1.0
excites,W,7,"['exc', '##ites']",1,0.71,565.18,0.98
exclaim,W,7,"['excl', '##aim']",1,0.71,580.5,0.95
exclaimed,W,9,"['excl', '##aim', '##ed']",2,0.67,579.27,0.97
exclaims,W,8,"['excl', '##aim', '##s']",2,0.62,607.63,1.0
exclude,W,7,"['excl', '##ude']",1,0.71,563.97,1.0
excludes,W,8,"['excl', '##udes']",1,0.75,570.71,1.0
excrete,W,7,"['exc', '##ret', '##e']",2,0.57,619.32,0.95
excretes,W,8,"['exc', '##ret', '##es']",2,0.62,715.49,0.92
excuse,W,6,"['exc', '##use']",1,0.67,550.22,1.0
excused,W,7,"['exc', '##use', '##d']",2,0.57,560.85,1.0
exempt,W,6,"['exemp', '##t']",1,0.67,672.2,0.92
exempts,W,7,"['exemp', '##ts']",1,0.71,701.09,0.95
exert,W,5,"['ex', '##ert']",1,0.6,627.57,0.92
exerts,W,6,"['ex', '##ert', '##s']",2,0.5,624.54,0.92
exes,W,4,"['ex', '##es']",1,0.5,737.58,0.32
exhale,W,6,"['ex', '##hal', '##e']",2,0.5,588.39,1.0
exhaled,W,7,"['ex', '##hal', '##ed']",2,0.57,599.94,0.95
exhales,W,7,"['ex', '##hal', '##es']",2,0.57,618.09,0.92
exhaust,W,7,"['ex', '##ha', '##ust']",2,0.57,573.11,1.0
exhausts,W,8,"['ex', '##ha', '##ust', '##s']",3,0.5,600.59,1.0
exhort,W,6,"['ex', '##hor', '##t']",2,0.5,744.92,0.62
exhorts,W,7,"['ex', '##hor', '##ts']",2,0.57,705.04,0.65
exhume,W,6,"['ex', '##hu', '##me']",2,0.5,689.19,0.68
exhumed,W,7,"['ex', '##hu', '##med']",2,0.57,710.5,0.75
exile,W,5,"['ex', '##ile']",1,0.6,557.78,0.95
exiled,W,6,"['ex', '##iled']",1,0.67,640.73,0.97
exiles,W,6,"['ex', '##iles']",1,0.67,638.46,0.92
exist,W,5,['exist'],0,0.8,536.87,0.98
exists,W,6,"['exist', '##s']",1,0.67,599.82,1.0
exit,W,4,"['ex', '##it']",1,0.5,498.32,1.0
exits,W,5,"['ex', '##its']",1,0.6,562.43,0.97
expand,W,6,['expand'],0,0.83,558.86,0.98
expands,W,7,"['expand', '##s']",1,0.71,580.92,1.0
expanse,W,7,"['exp', '##anse']",1,0.71,644.27,0.8
expect,W,6,['expect'],0,0.83,568.97,1.0
expects,W,7,"['expect', '##s']",1,0.71,535.9,0.98
expel,W,5,"['exp', '##el']",1,0.6,655.09,0.92
expelled,W,8,"['exp', '##elle', '##d']",2,0.62,573.89,1.0
expels,W,6,"['exp', '##els']",1,0.67,616.71,0.95
expend,W,6,"['exp', '##end']",1,0.67,668.27,0.82
expends,W,7,"['exp', '##ends']",1,0.71,563.94,0.85
expense,W,7,"['exp', '##ense']",1,0.71,571.38,1.0
expert,W,6,['expert'],0,0.83,553.92,1.0
experts,W,7,['experts'],0,0.86,541.39,0.95
expire,W,6,"['exp', '##ire']",1,0.67,524.31,0.98
expired,W,7,"['exp', '##ired']",1,0.71,570.54,1.0
expires,W,7,"['exp', '##ires']",1,0.71,588.05,1.0
explain,W,7,"['expl', '##ain']",1,0.71,564.49,1.0
explained,W,9,"['expl', '##ained']",1,0.78,553.74,1.0
explains,W,8,"['expl', '##ains']",1,0.75,519.63,1.0
explode,W,7,"['explo', '##de']",1,0.71,542.24,1.0
explodes,W,8,"['explo', '##des']",1,0.75,555.32,0.97
exploit,W,7,"['explo', '##it']",1,0.71,590.44,0.98
exploits,W,8,"['explo', '##its']",1,0.75,585.28,1.0
explore,W,7,"['explo', '##re']",1,0.71,541.53,1.0
explored,W,8,"['explo', '##red']",1,0.75,568.21,1.0
explores,W,8,"['explo', '##res']",1,0.75,548.68,1.0
expo,W,4,"['exp', '##o']",1,0.5,794.11,0.45
export,W,6,['export'],0,0.83,560.95,1.0
exports,W,7,"['export', '##s']",1,0.71,557.78,0.95
expos,W,5,['expos'],0,0.8,864.55,0.3
expose,W,6,"['expos', '##e']",1,0.67,532.71,0.98
exposed,W,7,"['expos', '##ed']",1,0.71,568.28,1.0
expound,W,7,"['exp', '##ound']",1,0.71,589.04,0.6
expounds,W,8,"['exp', '##ounds']",1,0.75,674.68,0.5
express,W,7,['express'],0,0.86,540.26,1.0
expressed,W,9,"['express', '##ed']",1,0.78,568.71,1.0
expunge,W,7,"['exp', '##ung', '##e']",2,0.57,696.31,0.4
expunged,W,8,"['exp', '##ung', '##ed']",2,0.62,673.84,0.52
extant,W,6,"['ext', '##ant']",1,0.67,677.18,0.47
extend,W,6,"['ext', '##end']",1,0.67,550.03,0.97
extends,W,7,"['ext', '##ends']",1,0.71,595.31,0.98
extent,W,6,"['ext', '##ent']",1,0.67,573.03,0.97
extinct,W,7,"['ext', '##inc', '##t']",2,0.57,594.22,0.95
extol,W,5,"['ext', '##ol']",1,0.6,767.0,0.2
extolled,W,8,"['ext', '##ol', '##led']",2,0.62,689.4,0.25
extols,W,6,"['ext', '##ols']",1,0.67,763.78,0.24
extra,W,5,['extra'],0,0.8,534.58,1.0
extract,W,7,"['extra', '##ct']",1,0.71,575.16,1.0
extracts,W,8,"['extra', '##ct', '##s']",2,0.62,548.92,1.0
extras,W,6,"['extra', '##s']",1,0.67,511.39,0.98
extreme,W,7,"['extrem', '##e']",1,0.71,520.97,1.0
extremes,W,8,"['extrem', '##es']",1,0.75,561.08,1.0
extrude,W,7,"['extr', '##ude']",1,0.71,637.34,0.82
extrudes,W,8,"['extr', '##udes']",1,0.75,665.48,0.82
exude,W,5,"['ex', '##ude']",1,0.6,687.35,0.74
exudes,W,6,"['ex', '##udes']",1,0.67,690.12,0.6
exult,W,5,"['ex', '##ult']",1,0.6,659.08,0.32
exults,W,6,"['ex', '##ult', '##s']",2,0.5,713.59,0.58
eye,W,3,"['e', '##ye']",1,0.33,476.03,1.0
eyeball,W,7,"['e', '##ye', '##ball']",2,0.57,587.03,1.0
eyeballs,W,8,"['e', '##ye', '##ball', '##s']",3,0.5,604.26,0.98
eyebrow,W,7,"['e', '##ye', '##bro', '##w']",3,0.43,542.9,1.0
eyebrows,W,8,"['e', '##ye', '##bro', '##ws']",3,0.5,594.82,1.0
eyecup,W,6,"['e', '##ye', '##cu', '##p']",3,0.33,669.7,0.25
eyed,W,4,"['e', '##ye', '##d']",2,0.25,564.85,0.98
eyedrops,W,8,"['e', '##ye', '##dr', '##ops']",3,0.5,625.0,0.92
eyeful,W,6,"['e', '##ye', '##ful']",2,0.5,582.29,0.88
eyeglass,W,8,"['e', '##ye', '##gl', '##ass']",3,0.5,585.74,0.9
eyeing,W,6,"['e', '##ye', '##ing']",2,0.5,622.11,0.95
eyelash,W,7,"['e', '##ye', '##las', '##h']",3,0.43,573.44,0.98
eyeless,W,7,"['e', '##ye', '##less']",2,0.57,587.5,0.82
eyelet,W,6,"['e', '##ye', '##let']",2,0.5,680.06,0.47
eyelets,W,7,"['e', '##ye', '##let', '##s']",3,0.43,761.38,0.52
eyelid,W,6,"['e', '##ye', '##li', '##d']",3,0.33,568.08,0.95
eyelids,W,7,"['e', '##ye', '##li', '##ds']",3,0.43,592.9,1.0
eyepiece,W,8,"['e', '##ye', '##p', '##ie', '##ce']",4,0.38,675.81,0.92
eyes,W,4,"['e', '##yes']",1,0.5,506.38,0.97
eyesight,W,8,"['e', '##yes', '##ight']",2,0.62,560.26,1.0
eyesore,W,7,"['e', '##yes', '##ore']",2,0.57,660.76,0.89
eyesores,W,8,"['e', '##yes', '##ores']",2,0.62,712.48,0.89
eyestrain,W,9,"['e', '##yes', '##tra', '##in']",3,0.56,644.81,0.78
eyewash,W,7,"['e', '##ye', '##wa', '##sh']",3,0.43,645.0,0.84
fa,W,2,['fa'],0,0.5,802.0,0.05
fab,W,3,['fab'],0,0.67,604.49,0.88
fabians,W,7,"['fab', '##ians']",1,0.71,801.0,0.35
fable,W,5,"['fab', '##le']",1,0.6,627.29,0.95
fabled,W,6,"['fab', '##led']",1,0.67,651.47,0.78
fables,W,6,"['fab', '##les']",1,0.67,649.76,0.85
fabric,W,6,['fabric'],0,0.83,566.55,1.0
fabrics,W,7,"['fabric', '##s']",1,0.71,575.17,1.0
facade,W,6,"['fac', '##ade']",1,0.67,630.79,0.92
façades,W,7,"['fa', '##ç', '##ades']",2,0.57,726.88,0.89
face,W,4,['face'],0,0.75,516.95,1.0
facecloth,W,9,"['face', '##cl', '##oth']",2,0.67,720.32,0.63
faced,W,5,"['face', '##d']",1,0.6,583.23,0.98
faceless,W,8,"['face', '##less']",1,0.75,594.66,0.95
facer,W,5,"['face', '##r']",1,0.6,561.6,0.53
faces,W,5,"['face', '##s']",1,0.6,536.48,1.0
facet,W,5,"['face', '##t']",1,0.6,674.4,0.75
facets,W,6,"['face', '##ts']",1,0.67,742.57,0.82
facial,W,6,"['fac', '##ial']",1,0.67,556.34,1.0
facially,W,8,"['fac', '##ial', '##ly']",2,0.62,692.03,0.92
facials,W,7,"['fac', '##ial', '##s']",2,0.57,606.82,1.0
facile,W,6,['facile'],0,0.83,653.23,0.63
facing,W,6,"['fac', '##ing']",1,0.67,595.32,0.95
facings,W,7,"['fac', '##ings']",1,0.71,709.0,0.75
fact,W,4,['fact'],0,0.75,501.62,0.98
faction,W,7,"['fact', '##ion']",1,0.71,616.3,0.88
factions,W,8,"['fact', '##ions']",1,0.75,707.7,0.75
factious,W,8,"['fact', '##ious']",1,0.75,669.08,0.72
factor,W,6,"['fact', '##or']",1,0.67,516.63,1.0
factored,W,8,"['fact', '##ored']",1,0.75,613.25,0.98
factors,W,7,"['fact', '##ors']",1,0.71,559.66,1.0
facts,W,5,"['fact', '##s']",1,0.6,636.74,1.0
factual,W,7,"['fact', '##ual']",1,0.71,636.29,1.0
fad,W,3,"['fa', '##d']",1,0.33,635.21,0.74
faddish,W,7,"['fa', '##d', '##d', '##ish']",3,0.43,604.0,0.12
faddy,W,5,"['fa', '##d', '##dy']",2,0.4,565.33,0.16
fade,W,4,"['fa', '##de']",1,0.5,547.44,0.98
faded,W,5,"['fa', '##de', '##d']",2,0.4,565.11,0.95
fades,W,5,"['fa', '##des']",1,0.6,590.34,0.95
fading,W,6,"['fa', '##ding']",1,0.67,594.97,0.95
fads,W,4,"['fa', '##ds']",1,0.5,697.58,0.62
faecal,W,6,"['fa', '##eca', '##l']",2,0.5,760.89,0.5
faeces,W,6,"['fa', '##eces']",1,0.67,797.1,0.79
fag,W,3,"['fa', '##g']",1,0.33,590.92,0.95
fagged,W,6,"['fa', '##g', '##ged']",2,0.5,668.67,0.58
fagging,W,7,"['fa', '##g', '##ging']",2,0.57,750.5,0.45
faggot,W,6,"['fa', '##g', '##go', '##t']",3,0.33,586.34,0.92
faggots,W,7,"['fa', '##g', '##go', '##ts']",3,0.43,647.65,0.97
fags,W,4,"['fa', '##g', '##s']",2,0.25,571.32,1.0
faience,W,7,"['fa', '##ience']",1,0.71,,0.0
fail,W,4,['fail'],0,0.75,564.79,1.0
failed,W,6,"['fail', '##ed']",1,0.67,547.71,1.0
failing,W,7,"['fail', '##ing']",1,0.71,576.05,1.0
failings,W,8,"['fail', '##ings']",1,0.75,672.03,0.98
fails,W,5,"['fail', '##s']",1,0.6,572.03,0.92
failure,W,7,"['fail', '##ure']",1,0.71,520.0,1.0
failures,W,8,"['fail', '##ures']",1,0.75,568.33,1.0
fain,W,4,"['fa', '##in']",1,0.5,601.1,0.25
faint,W,5,"['fa', '##int']",1,0.6,602.0,1.0
fainted,W,7,"['fa', '##inte', '##d']",2,0.57,586.15,1.0
fainter,W,7,"['fa', '##inter']",1,0.71,617.86,0.92
faintest,W,8,"['fa', '##inte', '##st']",2,0.62,629.44,0.98
fainting,W,8,"['fa', '##int', '##ing']",2,0.62,607.79,1.0
faintly,W,7,"['fa', '##int', '##ly']",2,0.57,670.26,1.0
faintness,W,9,"['fa', '##int', '##ness']",2,0.67,673.17,0.92
faints,W,6,"['fa', '##int', '##s']",2,0.5,590.03,1.0
fair,W,4,['fair'],0,0.75,511.55,1.0
fairer,W,6,"['faire', '##r']",1,0.67,654.0,0.89
fairest,W,7,"['faire', '##st']",1,0.71,598.58,0.97
fairground,W,10,"['fair', '##gro', '##und']",2,0.7,624.27,0.98
fairgrounds,W,11,"['fair', '##gro', '##und', '##s']",3,0.64,697.21,0.92
fairies,W,7,"['fair', '##ies']",1,0.71,622.79,0.98
fairish,W,7,"['fair', '##ish']",1,0.71,678.62,0.6
fairly,W,6,"['fair', '##ly']",1,0.67,537.42,1.0
fairness,W,8,"['fair', '##ness']",1,0.75,579.89,0.98
fairs,W,5,"['fair', '##s']",1,0.6,591.44,0.92
fairway,W,7,"['fair', '##way']",1,0.71,686.9,0.82
fairways,W,8,"['fair', '##ways']",1,0.75,673.07,0.74
fairy,W,5,"['fair', '##y']",1,0.6,541.45,1.0
faith,W,5,"['fait', '##h']",1,0.6,562.26,1.0
faithful,W,8,"['fait', '##h', '##ful']",2,0.62,585.84,0.95
faithless,W,9,"['fait', '##h', '##less']",2,0.67,610.32,1.0
faiths,W,6,"['fait', '##h', '##s']",2,0.5,564.18,0.95
fake,W,4,"['fa', '##ke']",1,0.5,529.95,1.0
faked,W,5,"['fa', '##ked']",1,0.6,608.32,0.97
faker,W,5,"['fa', '##ker']",1,0.6,657.15,0.85
fakers,W,6,"['fa', '##ker', '##s']",2,0.5,713.81,0.89
fakes,W,5,"['fa', '##ke', '##s']",2,0.4,622.89,0.92
faking,W,6,"['fa', '##king']",1,0.67,639.95,0.95
fakir,W,5,"['fa', '##ki', '##r']",2,0.4,717.0,0.05
fakirs,W,6,"['fa', '##ki', '##r', '##s']",3,0.33,818.0,0.02
falcon,W,6,"['fal', '##con']",1,0.67,601.89,0.97
falcons,W,7,"['fal', '##con', '##s']",2,0.57,663.58,0.98
fall,W,4,['fall'],0,0.75,536.0,1.0
fallen,W,6,"['fall', '##en']",1,0.67,549.86,0.97
falling,W,7,"['fall', '##ing']",1,0.71,551.21,1.0
fallout,W,7,"['fall', '##out']",1,0.71,629.94,0.97
fallow,W,6,"['fall', '##ow']",1,0.67,712.48,0.78
falls,W,5,"['fall', '##s']",1,0.6,541.0,0.97
falsehood,W,9,"['fal', '##se', '##ho', '##od']",3,0.56,638.79,0.75
falsehoods,W,10,"['fal', '##se', '##ho', '##ods']",3,0.6,722.25,0.63
falsely,W,7,"['fal', '##sel', '##y']",2,0.57,623.97,0.9
falseness,W,9,"['fal', '##sen', '##ess']",2,0.67,654.39,0.87
falter,W,6,"['fal', '##ter']",1,0.67,684.45,0.78
faltered,W,8,"['fal', '##ter', '##ed']",2,0.62,694.19,0.95
falters,W,7,"['fal', '##ter', '##s']",2,0.57,631.51,0.88
fame,W,4,"['fam', '##e']",1,0.5,567.65,1.0
famed,W,5,"['fam', '##ed']",1,0.6,644.4,0.88
famine,W,6,"['fam', '##ine']",1,0.67,636.33,0.95
famines,W,7,"['fam', '##ines']",1,0.71,785.35,0.84
famished,W,8,"['fam', '##ished']",1,0.75,708.82,0.87
famous,W,6,"['fam', '##ous']",1,0.67,535.15,1.0
fan,W,3,['fan'],0,0.67,492.92,0.95
fancied,W,7,"['fan', '##cie', '##d']",2,0.57,568.61,1.0
fancier,W,7,"['fan', '##cier']",1,0.71,598.51,0.92
fanciers,W,8,"['fan', '##cier', '##s']",2,0.62,722.14,0.61
fancies,W,7,"['fan', '##cies']",1,0.71,584.16,1.0
fancy,W,5,"['fan', '##cy']",1,0.6,544.12,1.0
fanfare,W,7,"['fan', '##f', '##are']",2,0.57,691.28,0.84
fanfares,W,8,"['fan', '##f', '##ares']",2,0.62,737.33,0.85
fang,W,4,"['fan', '##g']",1,0.5,624.18,0.87
fangs,W,5,"['fan', '##g', '##s']",2,0.4,631.53,0.95
fanlight,W,8,"['fan', '##lig', '##ht']",2,0.62,655.82,0.32
fanlights,W,9,"['fan', '##lig', '##ht', '##s']",3,0.56,799.0,0.47
fanned,W,6,"['fan', '##ned']",1,0.67,637.06,0.85
fannies,W,7,"['fan', '##n', '##ies']",2,0.57,818.45,0.76
fanning,W,7,"['fan', '##ning']",1,0.71,725.96,0.72
fanny,W,5,"['fan', '##ny']",1,0.6,630.69,0.88
fans,W,4,['fans'],0,0.75,519.34,1.0
far,W,3,['far'],0,0.67,518.78,0.92
farce,W,5,"['far', '##ce']",1,0.6,713.72,0.76
farces,W,6,"['far', '##ces']",1,0.67,793.15,0.5
fare,W,4,"['far', '##e']",1,0.5,617.66,0.95
fared,W,5,"['far', '##ed']",1,0.6,716.77,0.61
fares,W,5,"['far', '##es']",1,0.6,651.14,0.9
farewell,W,8,"['far', '##e', '##wel', '##l']",3,0.5,545.74,0.95
farewells,W,9,"['far', '##e', '##wel', '##ls']",3,0.56,659.97,0.95
farfetched,W,10,"['far', '##fe', '##t', '##ched']",3,0.6,811.17,0.78
faring,W,6,"['far', '##ing']",1,0.67,811.21,0.42
farm,W,4,['farm'],0,0.75,530.38,0.97
farmed,W,6,"['farm', '##ed']",1,0.67,606.2,0.92
farmer,W,6,"['farm', '##er']",1,0.67,584.49,0.97
farmers,W,7,"['farm', '##ers']",1,0.71,600.82,0.98
farmhand,W,8,"['farm', '##hand']",1,0.75,723.07,0.75
farmhands,W,9,"['farm', '##hand', '##s']",2,0.67,763.0,0.5
farmhouse,W,9,"['farm', '##hou', '##se']",2,0.67,557.03,0.97
farming,W,7,"['farm', '##ing']",1,0.71,567.67,1.0
farmland,W,8,"['farm', '##land']",1,0.75,634.63,0.95
farms,W,5,"['farm', '##s']",1,0.6,520.45,0.95
farmstead,W,9,"['farm', '##stead']",1,0.78,718.69,0.42
farmsteads,W,10,"['farm', '##stead', '##s']",2,0.7,785.35,0.45
farmyard,W,8,"['farm', '##ya', '##r', '##d']",3,0.5,576.14,0.95
farmyards,W,9,"['farm', '##ya', '##r', '##ds']",3,0.56,680.52,0.92
farrier,W,7,"['far', '##rie', '##r']",2,0.57,660.27,0.39
farriers,W,8,"['far', '##rie', '##r', '##s']",3,0.5,759.94,0.42
farrow,W,6,"['far', '##row']",1,0.67,700.0,0.6
farrowed,W,8,"['far', '##row', '##ed']",2,0.62,687.64,0.62
farsi,W,5,"['far', '##s', '##i']",2,0.4,784.6,0.13
fart,W,4,"['far', '##t']",1,0.5,522.53,0.95
farted,W,6,"['far', '##ted']",1,0.67,588.54,0.97
farther,W,7,"['far', '##ther']",1,0.71,647.74,0.75
farthest,W,8,"['far', '##th', '##est']",2,0.62,866.15,0.76
farthing,W,8,"['far', '##thing']",1,0.75,750.08,0.71
farthings,W,9,"['far', '##thing', '##s']",2,0.67,656.6,0.78
farting,W,7,"['far', '##ting']",1,0.71,555.54,0.98
farts,W,5,"['far', '##ts']",1,0.6,565.49,1.0
fascia,W,6,"['fa', '##s', '##cia']",2,0.5,682.92,0.4
fascias,W,7,"['fa', '##s', '##cias']",2,0.57,679.65,0.58
fascist,W,7,"['fa', '##s', '##ci', '##st']",3,0.43,666.67,0.95
fascists,W,8,"['fa', '##s', '##ci', '##st', '##s']",4,0.38,657.94,0.95
fashion,W,7,"['fa', '##sh', '##ion']",2,0.57,573.47,0.95
fashioned,W,9,"['fa', '##sh', '##ion', '##ed']",3,0.56,542.03,0.95
fashions,W,8,"['fa', '##sh', '##ions']",2,0.62,506.83,0.98
fast,W,4,['fast'],0,0.75,499.13,1.0
fasted,W,6,"['fast', '##ed']",1,0.67,635.94,0.8
fasten,W,6,"['fast', '##en']",1,0.67,551.08,1.0
fastened,W,8,"['fast', '##ene', '##d']",2,0.62,616.4,1.0
fastener,W,8,"['fast', '##ene', '##r']",2,0.62,666.19,1.0
fasteners,W,9,"['fast', '##ene', '##r', '##s']",3,0.56,701.11,0.97
fastening,W,9,"['fast', '##en', '##ing']",2,0.67,598.67,1.0
fastenings,W,10,"['fast', '##en', '##ings']",2,0.7,637.67,0.92
fastens,W,7,"['fast', '##ens']",1,0.71,588.5,1.0
faster,W,6,"['fast', '##er']",1,0.67,547.55,1.0
fastest,W,7,"['fast', '##est']",1,0.71,569.79,1.0
fasting,W,7,"['fast', '##ing']",1,0.71,573.08,1.0
fastness,W,8,"['fast', '##ness']",1,0.75,610.65,0.82
fasts,W,5,"['fast', '##s']",1,0.6,638.71,0.92
fat,W,3,['fat'],0,0.67,522.27,0.97
fatal,W,5,"['fat', '##al']",1,0.6,532.28,1.0
fate,W,4,"['fat', '##e']",1,0.5,608.03,0.89
fated,W,5,"['fat', '##ed']",1,0.6,710.52,0.58
fateful,W,7,"['fat', '##ef', '##ul']",2,0.57,701.77,0.8
fates,W,5,"['fat', '##es']",1,0.6,624.91,0.92
fathead,W,7,"['fat', '##head']",1,0.71,638.69,0.4
father,W,6,['father'],0,0.83,538.13,1.0
fathered,W,8,"['father', '##ed']",1,0.75,665.36,1.0
fathers,W,7,"['father', '##s']",1,0.71,605.3,0.97
fathom,W,6,"['fat', '##ho', '##m']",2,0.5,681.9,0.78
fathomed,W,8,"['fat', '##ho', '##med']",2,0.62,731.05,0.5
fathoms,W,7,"['fat', '##ho', '##m', '##s']",3,0.43,630.32,0.72
fatigue,W,7,"['fat', '##igue']",1,0.71,604.38,1.0
fatigued,W,8,"['fat', '##igue', '##d']",2,0.62,595.14,0.88
fatigues,W,8,"['fat', '##igue', '##s']",2,0.62,624.16,0.92
fatness,W,7,"['fat', '##ness']",1,0.71,628.76,0.75
fats,W,4,"['fat', '##s']",1,0.5,566.43,0.8
fatted,W,6,"['fat', '##ted']",1,0.67,583.25,0.42
fatten,W,6,"['fat', '##ten']",1,0.67,628.41,0.92
fattened,W,8,"['fat', '##ten', '##ed']",2,0.62,739.81,1.0
fattens,W,7,"['fat', '##ten', '##s']",2,0.57,754.88,0.92
fatter,W,6,"['fat', '##ter']",1,0.67,664.06,0.88
fattest,W,7,"['fat', '##tes', '##t']",2,0.57,608.32,0.95
fattier,W,7,"['fat', '##t', '##ier']",2,0.57,643.97,0.76
fatties,W,7,"['fat', '##t', '##ies']",2,0.57,647.75,0.79
fattish,W,7,"['fat', '##t', '##ish']",2,0.57,722.67,0.55
fatty,W,5,"['fat', '##ty']",1,0.6,550.11,0.95
fatuous,W,7,"['fat', '##u', '##ous']",2,0.57,630.91,0.3
faucet,W,6,"['fa', '##uc', '##et']",2,0.5,722.14,0.72
faugh,W,5,"['fa', '##ug', '##h']",2,0.4,713.0,0.02
fault,W,5,"['fa', '##ult']",1,0.6,601.74,1.0
faulted,W,7,"['fa', '##ult', '##ed']",2,0.57,612.09,0.89
faulting,W,8,"['fa', '##ult', '##ing']",2,0.62,665.06,0.82
faultless,W,9,"['fa', '##ult', '##less']",2,0.67,610.67,0.98
faults,W,6,"['fa', '##ult', '##s']",2,0.5,558.75,1.0
faulty,W,6,"['fa', '##ult', '##y']",2,0.5,572.41,0.98
faun,W,4,"['fa', '##un']",1,0.5,705.5,0.45
fauna,W,5,"['fa', '##una']",1,0.6,578.03,0.78
faunas,W,6,"['fa', '##una', '##s']",2,0.5,731.59,0.68
fauns,W,5,"['fa', '##uns']",1,0.6,808.94,0.45
favour,W,6,"['fav', '##our']",1,0.67,516.82,0.98
favoured,W,8,"['fav', '##our', '##ed']",2,0.62,579.78,1.0
favours,W,7,"['fav', '##ours']",1,0.71,548.76,1.0
fawn,W,4,"['fa', '##wn']",1,0.5,649.82,0.89
fawned,W,6,"['fa', '##wn', '##ed']",2,0.5,671.46,0.71
fawning,W,7,"['fa', '##wn', '##ing']",2,0.57,685.26,0.71
fawns,W,5,"['fa', '##wn', '##s']",2,0.4,723.09,0.88
fay,W,3,"['fa', '##y']",1,0.33,717.25,0.34
fays,W,4,"['fa', '##ys']",1,0.5,546.0,0.08
faze,W,4,"['fa', '##ze']",1,0.5,675.05,0.57
fazed,W,5,"['fa', '##ze', '##d']",2,0.4,739.17,0.72
fear,W,4,['fear'],0,0.75,544.3,0.97
feared,W,6,"['fear', '##ed']",1,0.67,580.08,1.0
fearful,W,7,"['fear', '##ful']",1,0.71,560.66,1.0
fearing,W,7,"['fear', '##ing']",1,0.71,635.66,0.95
fearless,W,8,"['fear', '##less']",1,0.75,568.79,1.0
fears,W,5,"['fear', '##s']",1,0.6,511.76,0.98
fearsome,W,8,"['fear', '##s', '##ome']",2,0.62,617.92,0.95
feast,W,5,"['fe', '##ast']",1,0.6,553.46,0.98
feasted,W,7,"['fe', '##aste', '##d']",2,0.57,663.23,0.87
feasting,W,8,"['fe', '##asting']",1,0.75,644.97,0.92
feasts,W,6,"['fe', '##ast', '##s']",2,0.5,609.33,0.92
feat,W,4,"['fe', '##at']",1,0.5,631.63,0.78
feather,W,7,"['fe', '##ather']",1,0.71,576.6,1.0
feathered,W,9,"['fe', '##ather', '##ed']",2,0.67,576.45,1.0
feathers,W,8,"['fe', '##ather', '##s']",2,0.62,554.02,1.0
feats,W,5,"['fe', '##ats']",1,0.6,723.78,0.74
feature,W,7,['feature'],0,0.86,545.71,1.0
featured,W,8,"['feature', '##d']",1,0.75,546.33,1.0
features,W,8,"['feature', '##s']",1,0.75,546.78,1.0
febrile,W,7,"['fe', '##br', '##ile']",2,0.57,969.25,0.1
feckless,W,8,"['fe', '##ck', '##less']",2,0.62,624.74,0.5
fecund,W,6,"['fe', '##cu', '##nd']",2,0.5,861.0,0.08
fed,W,3,"['fe', '##d']",1,0.33,663.86,0.95
fee,W,3,"['fe', '##e']",1,0.33,550.42,0.98
feeble,W,6,"['fe', '##e', '##ble']",2,0.5,587.62,0.98
feebler,W,7,"['fe', '##e', '##ble', '##r']",3,0.43,810.36,0.65
feeblest,W,8,"['fe', '##e', '##bles', '##t']",3,0.5,673.0,0.32
feebly,W,6,"['fe', '##e', '##bl', '##y']",3,0.33,732.3,0.79
feed,W,4,"['fe', '##ed']",1,0.5,509.52,1.0
feedback,W,8,"['fe', '##ed', '##back']",2,0.62,577.49,0.95
feeder,W,6,"['fe', '##eder']",1,0.67,599.58,0.97
feeders,W,7,"['fe', '##eder', '##s']",2,0.57,636.57,0.92
feeding,W,7,"['fe', '##eding']",1,0.71,543.89,1.0
feedings,W,8,"['fe', '##eding', '##s']",2,0.62,583.03,0.92
feeds,W,5,"['fe', '##eds']",1,0.6,529.69,0.97
feeing,W,6,"['fe', '##e', '##ing']",2,0.5,653.0,0.26
feel,W,4,['feel'],0,0.75,523.43,0.97
feeler,W,6,"['feel', '##er']",1,0.67,716.62,0.92
feelers,W,7,"['feel', '##ers']",1,0.71,693.58,0.68
feeling,W,7,"['feel', '##ing']",1,0.71,542.37,1.0
feelings,W,8,"['feel', '##ings']",1,0.75,516.68,0.97
feels,W,5,"['feel', '##s']",1,0.6,562.24,1.0
fees,W,4,"['fe', '##es']",1,0.5,594.95,0.98
feet,W,4,"['fe', '##et']",1,0.5,477.84,1.0
feign,W,5,"['fe', '##ign']",1,0.6,648.85,0.87
feigned,W,7,"['fe', '##igne', '##d']",2,0.57,688.5,0.8
feigning,W,8,"['fe', '##ign', '##ing']",2,0.62,719.19,0.84
feigns,W,6,"['fe', '##ign', '##s']",2,0.5,644.13,0.82
feint,W,5,"['fe', '##int']",1,0.6,655.96,0.6
feinted,W,7,"['fe', '##inte', '##d']",2,0.57,691.67,0.58
feinting,W,8,"['fe', '##int', '##ing']",2,0.62,713.59,0.65
feints,W,6,"['fe', '##int', '##s']",2,0.5,697.5,0.55
feldspar,W,8,"['fel', '##ds', '##par']",2,0.62,695.22,0.25
feline,W,6,"['fel', '##ine']",1,0.67,648.79,0.87
felines,W,7,"['fel', '##ines']",1,0.71,682.75,0.7
fell,W,4,"['fel', '##l']",1,0.5,510.62,1.0
