Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
confonds,W,8,"['conf', 'onds']",1,0.75,708.7,0.96
confondu,W,8,"['confon', 'du']",1,0.75,619.12,0.96
confondue,W,9,"['confon', 'due']",1,0.78,675.17,1.0
confondues,W,10,['confondues'],0,0.9,676.04,0.96
confondus,W,9,['confondus'],0,0.89,708.88,1.0
conformant,W,10,"['conform', 'ant']",1,0.8,737.57,0.92
conforme,W,8,['conforme'],0,0.88,634.12,1.0
conformé,W,8,"['con', 'formé']",1,0.75,743.42,1.0
conformément,W,12,['conformément'],0,0.92,651.46,0.96
conformer,W,9,['conformer'],0,0.89,678.52,1.0
conformes,W,9,"['con', 'formes']",1,0.78,681.28,1.0
conformisme,W,11,"['confor', 'misme']",1,0.82,797.0,1.0
conformismes,W,12,"['confor', 'mis', 'mes']",2,0.75,924.5,0.87
conformité,W,10,"['conform', 'ité']",1,0.8,717.28,1.0
confort,W,7,['confort'],0,0.86,601.16,1.0
conforta,W,8,"['confor', 'ta']",1,0.75,785.0,0.88
confortable,W,11,['confortable'],0,0.91,630.83,1.0
confortablement,W,15,"['confortable', 'ment']",1,0.87,773.39,0.92
confortables,W,12,"['confor', 'tables']",1,0.83,715.0,1.0
confraternelles,W,15,"['con', 'fr', 'ater', 'nelles']",3,0.73,1027.93,0.72
confrère,W,8,"['con', 'frère']",1,0.75,649.59,0.88
confrères,W,9,['confrères'],0,0.89,742.12,0.96
confrérie,W,9,"['con', 'fr', 'érie']",2,0.67,754.52,0.88
confrontation,W,13,['confrontation'],0,0.92,655.27,0.96
confrontations,W,14,['confrontations'],0,0.93,738.5,0.92
confronté,W,9,['confronté'],0,0.89,706.83,0.96
confronter,W,10,"['confron', 'ter']",1,0.8,774.17,1.0
confrontés,W,10,['confrontés'],0,0.9,679.56,1.0
confus,W,6,"['conf', 'us']",1,0.67,632.32,1.0
confuse,W,7,"['conf', 'use']",1,0.71,665.13,0.96
confusément,W,11,"['conf', 'us', 'ément']",2,0.73,730.7,0.88
confuses,W,8,"['conf', 'uses']",1,0.75,683.92,1.0
confusion,W,9,['confusion'],0,0.89,630.32,1.0
congé,W,5,['congé'],0,0.8,662.25,1.0
congélateur,W,11,"['congé', 'lateur']",1,0.82,717.82,0.96
congelé,W,7,"['congel', 'é']",1,0.71,647.91,1.0
congénères,W,10,"['con', 'gén', 'ères']",2,0.7,858.05,0.96
congénitale,W,11,"['con', 'gén', 'it', 'ale']",3,0.64,759.7,1.0
congère,W,7,"['con', 'gère']",1,0.71,762.19,0.67
congères,W,8,"['con', 'gères']",1,0.75,771.11,0.83
congés,W,6,['congés'],0,0.83,680.12,1.0
congestion,W,10,['congestion'],0,0.9,735.71,0.96
congestionné,W,12,"['congestion', 'né']",1,0.83,777.74,1.0
conglomérat,W,11,"['congl', 'om', 'ér', 'at']",3,0.64,936.56,0.69
congratula,W,10,"['con', 'grat', 'ula']",2,0.7,835.65,0.71
congratulâmes,W,13,"['con', 'grat', 'ul', 'â', 'mes']",4,0.62,1016.5,0.67
congrégation,W,12,"['con', 'gré', 'gation']",2,0.75,709.78,0.92
congrès,W,7,['congrès'],0,0.86,637.58,1.0
conifères,W,9,"['con', 'if', 'ères']",2,0.67,809.71,0.91
conique,W,7,"['con', 'ique']",1,0.71,810.12,0.65
conjectures,W,11,"['con', 'ject', 'ures']",2,0.73,858.75,0.88
conjoint,W,8,['conjoint'],0,0.88,623.75,1.0
conjointement,W,13,['conjointement'],0,0.92,768.96,0.96
conjonction,W,11,"['con', 'jonction']",1,0.82,629.32,1.0
conjonctivite,W,13,"['conjon', 'cti', 'vite']",2,0.77,885.18,0.96
conjoncture,W,11,['conjoncture'],0,0.91,777.62,1.0
conjugal,W,8,"['conjug', 'al']",1,0.75,711.61,0.96
conjugale,W,9,"['conjug', 'ale']",1,0.78,746.27,0.96
conjugales,W,10,"['conjug', 'ales']",1,0.8,833.58,1.0
conjuguer,W,9,"['conju', 'guer']",1,0.78,652.08,1.0
conjuguerions,W,13,"['conju', 'guer', 'ions']",2,0.77,940.73,0.67
conjugués,W,9,"['conju', 'gués']",1,0.78,631.08,1.0
conjuration,W,11,"['con', 'jur', 'ation']",2,0.73,878.9,0.88
conjure,W,7,"['con', 'j', 'ure']",2,0.57,756.67,0.84
conjurer,W,8,"['con', 'jur', 'er']",2,0.62,712.64,1.0
connais,W,7,['connais'],0,0.86,632.86,0.96
connaissable,W,12,"['conna', 'issable']",1,0.83,657.12,1.0
connaissaient,W,13,"['conna', 'issaient']",1,0.85,718.0,0.96
connaissais,W,11,"['connais', 'sais']",1,0.82,740.46,1.0
connaissait,W,11,['connaissait'],0,0.91,663.75,0.96
connaissance,W,12,['connaissance'],0,0.92,690.0,1.0
connaissances,W,13,['connaissances'],0,0.92,653.5,1.0
connaissant,W,11,"['conna', 'issant']",1,0.82,647.4,1.0
connaisse,W,9,"['conna', 'isse']",1,0.78,743.05,0.83
connaissent,W,11,['connaissent'],0,0.91,640.74,1.0
connaisses,W,10,"['conna', 'isses']",1,0.8,793.83,0.92
connaisseur,W,11,"['conna', 'isseur']",1,0.82,694.56,1.0
connaisseurs,W,12,"['conna', 'isseurs']",1,0.83,778.65,0.95
connaissez,W,10,['connaissez'],0,0.9,583.82,1.0
connaissiez,W,11,"['connais', 'sie', 'z']",2,0.73,723.56,1.0
connaissions,W,12,"['connais', 'sions']",1,0.83,734.74,0.96
connaissons,W,11,['connaissons'],0,0.91,704.16,1.0
connaît,W,7,['connaît'],0,0.86,597.0,1.0
connaîtra,W,9,"['conna', 'îtra']",1,0.78,696.96,1.0
connaîtrai,W,10,"['conna', 'î', 'trai']",2,0.7,782.38,0.92
connaîtrais,W,11,"['conna', 'îtra', 'is']",2,0.73,755.82,0.96
connaîtrait,W,11,"['conna', 'î', 'trait']",2,0.73,752.12,0.96
connaîtras,W,10,"['conna', 'î', 'tras']",2,0.7,784.24,0.91
connaître,W,9,['connaître'],0,0.89,633.96,1.0
connaîtrez,W,10,"['connaître', 'z']",1,0.8,702.05,0.96
connecte,W,8,"['conne', 'cte']",1,0.75,664.0,0.96
connecté,W,8,['connecté'],0,0.88,671.44,1.0
connectée,W,9,['connectée'],0,0.89,616.08,1.0
connecter,W,9,['connecter'],0,0.89,641.12,1.0
connectés,W,9,['connectés'],0,0.89,627.85,1.0
connerie,W,8,"['con', 'ner', 'ie']",2,0.62,637.64,0.96
conneries,W,9,"['con', 'ner', 'ies']",2,0.67,675.46,0.96
connexion,W,9,['connexion'],0,0.89,608.68,1.0
connivence,W,10,"['con', 'ni', 'vence']",2,0.7,821.43,0.84
connotations,W,12,"['con', 'nota', 'tions']",2,0.75,850.2,0.83
connu,W,5,['connu'],0,0.8,624.24,1.0
connue,W,6,['connue'],0,0.83,627.12,1.0
connues,W,7,['connues'],0,0.86,629.88,1.0
connurent,W,9,"['con', 'nur', 'ent']",2,0.67,779.23,0.65
connus,W,6,['connus'],0,0.83,670.04,1.0
connut,W,6,"['con', 'nut']",1,0.67,697.33,0.72
connût,W,6,"['conn', 'ût']",1,0.67,713.36,1.0
conque,W,6,['conque'],0,0.83,1022.0,0.42
conquérant,W,10,"['conqu', 'érant']",1,0.8,777.0,0.92
conquérante,W,11,"['conqu', 'ér', 'ante']",2,0.73,797.86,0.92
conquérants,W,11,"['conqu', 'ér', 'ants']",2,0.73,737.58,0.96
conquérir,W,9,['conquérir'],0,0.89,726.36,1.0
conquête,W,8,['conquête'],0,0.88,647.2,1.0
conquêtes,W,9,"['conqu', 'êtes']",1,0.78,622.27,1.0
conquis,W,7,['conquis'],0,0.86,731.05,0.88
conquise,W,8,"['conqu', 'ise']",1,0.75,765.5,0.88
consacra,W,8,"['consac', 'ra']",1,0.75,801.25,1.0
consacraient,W,12,"['consac', 'raient']",1,0.83,806.56,1.0
consacrait,W,10,"['consac', 'rait']",1,0.8,764.83,1.0
consacrant,W,10,"['consac', 'rant']",1,0.8,755.5,0.96
consacre,W,8,['consacre'],0,0.88,711.04,0.96
consacré,W,8,['consacré'],0,0.88,662.91,1.0
consacrée,W,9,['consacrée'],0,0.89,659.56,1.0
consacrées,W,10,"['consac', 'rées']",1,0.8,710.39,0.96
consacrer,W,9,['consacrer'],0,0.89,665.88,1.0
consacrés,W,9,"['consac', 'rés']",1,0.78,697.96,0.96
consacriez,W,10,"['consac', 'riez']",1,0.8,834.19,0.91
consciemment,W,12,"['consci', 'emment']",1,0.83,849.71,0.88
conscience,W,10,['conscience'],0,0.9,667.3,1.0
consciences,W,11,"['consci', 'ences']",1,0.82,685.04,1.0
consciencieuse,W,14,"['consci', 'enci', 'euse']",2,0.79,781.62,0.96
consciencieusement,W,18,"['consci', 'enci', 'e', 'usement']",3,0.78,892.33,1.0
consciencieux,W,13,"['consci', 'enci', 'eux']",2,0.77,798.52,1.0
conscient,W,9,['conscient'],0,0.89,636.48,1.0
consciente,W,10,['consciente'],0,0.9,688.32,0.96
conscients,W,10,['conscients'],0,0.9,705.24,1.0
consécration,W,12,"['consé', 'cra', 'tion']",2,0.75,846.67,0.92
consécutif,W,10,['consécutif'],0,0.9,716.08,1.0
consécutifs,W,11,['consécutifs'],0,0.91,736.2,1.0
conseil,W,7,['conseil'],0,0.86,605.84,1.0
conseilla,W,9,"['conse', 'illa']",1,0.78,649.29,1.0
conseillait,W,11,"['conse', 'illait']",1,0.82,665.5,0.96
conseille,W,9,['conseille'],0,0.89,628.64,1.0
conseillé,W,9,['conseillé'],0,0.89,685.43,1.0
conseiller,W,10,['conseiller'],0,0.9,624.08,1.0
conseillère,W,11,['conseillère'],0,0.91,716.79,1.0
conseillers,W,11,['conseillers'],0,0.91,758.54,1.0
conseillez,W,10,"['conseille', 'z']",1,0.8,622.35,0.96
conseils,W,8,['conseils'],0,0.88,675.13,1.0
consensuelle,W,12,"['consensu', 'elle']",1,0.83,840.16,0.76
consensus,W,9,['consensus'],0,0.89,778.65,0.8
consent,W,7,['consent'],0,0.86,737.33,0.48
consentait,W,10,"['consent', 'ait']",1,0.8,817.33,1.0
consentante,W,11,"['consent', 'ante']",1,0.82,852.87,0.96
consentement,W,12,['consentement'],0,0.92,910.61,1.0
consentements,W,13,"['cons', 'ente', 'ments']",2,0.77,923.5,1.0
consenti,W,8,"['con', 'senti']",1,0.75,816.26,0.92
consentie,W,9,"['consen', 'tie']",1,0.78,847.95,0.88
consentir,W,9,"['con', 'sentir']",1,0.78,680.76,1.0
consentirait,W,12,"['con', 'senti', 'rait']",2,0.75,854.55,0.88
consentit,W,9,"['con', 'senti', 't']",2,0.67,767.26,0.92
consentît,W,9,"['consent', 'ît']",1,0.78,874.04,1.0
conséquence,W,11,['conséquence'],0,0.91,582.58,1.0
conséquences,W,12,['conséquences'],0,0.92,633.83,0.96
conséquent,W,10,['conséquent'],0,0.9,634.54,1.0
conserva,W,8,['conserva'],0,0.88,652.92,0.96
conservaient,W,12,"['conserva', 'ient']",1,0.83,693.6,1.0
conservait,W,10,"['conser', 'vait']",1,0.8,733.21,1.0
conservant,W,10,"['conser', 'vant']",1,0.8,679.14,0.92
conservateur,W,12,['conservateur'],0,0.92,665.17,1.0
conservateurs,W,13,['conservateurs'],0,0.92,667.0,1.0
conservation,W,12,['conservation'],0,0.92,654.87,1.0
conservatoire,W,13,"['conserv', 'atoire']",1,0.85,766.38,1.0
conserve,W,8,['conserve'],0,0.88,665.61,1.0
conservé,W,8,['conservé'],0,0.88,655.09,0.92
conservée,W,9,"['conser', 'vée']",1,0.78,690.75,1.0
conservées,W,10,"['conser', 'vées']",1,0.8,683.58,1.0
conservent,W,10,"['conser', 'vent']",1,0.8,730.83,1.0
conserver,W,9,['conserver'],0,0.89,600.17,1.0
conserveries,W,12,"['conserver', 'ies']",1,0.83,1074.67,0.44
conserves,W,9,"['conser', 'ves']",1,0.78,730.86,0.92
conservés,W,9,"['conser', 'vés']",1,0.78,617.87,1.0
conservez,W,9,"['conser', 'vez']",1,0.78,688.71,1.0
considéra,W,9,"['considé', 'ra']",1,0.78,639.95,0.96
considérable,W,12,['considérable'],0,0.92,678.79,0.96
considérablement,W,16,['considérablement'],0,0.94,708.87,0.96
considérables,W,13,"['considé', 'rables']",1,0.85,660.39,1.0
considéraient,W,13,"['considé', 'raient']",1,0.85,654.09,0.96
considérais,W,11,"['considé', 'rais']",1,0.82,839.36,1.0
considérait,W,11,"['considé', 'rait']",1,0.82,704.83,1.0
considérant,W,11,"['consid', 'érant']",1,0.82,790.26,0.92
considération,W,13,['considération'],0,0.92,686.52,1.0
considérations,W,14,['considérations'],0,0.93,767.0,1.0
considère,W,9,['considère'],0,0.89,701.84,1.0
considéré,W,9,['considéré'],0,0.89,633.48,1.0
considérée,W,10,['considérée'],0,0.9,661.25,1.0
considérées,W,11,"['considé', 'rées']",1,0.82,737.61,1.0
considèrent,W,11,['considèrent'],0,0.91,660.88,0.96
considérer,W,10,['considérer'],0,0.9,709.28,1.0
considères,W,10,"['consid', 'ères']",1,0.8,659.82,0.88
considérés,W,10,['considérés'],0,0.9,712.33,1.0
considérez,W,10,"['considé', 'rez']",1,0.8,648.62,1.0
considérons,W,11,"['consid', 'ér', 'ons']",2,0.73,700.2,1.0
consigne,W,8,"['con', 'signe']",1,0.75,609.24,1.0
consigné,W,8,"['con', 'signé']",1,0.75,672.08,1.0
consigner,W,9,"['con', 'signer']",1,0.78,673.92,1.0
consignes,W,9,['consignes'],0,0.89,626.36,1.0
consistaient,W,12,"['cons', 'ista', 'ient']",2,0.75,857.43,1.0
consistait,W,10,"['cons', 'istait']",1,0.8,749.68,0.92
consistance,W,11,"['consist', 'ance']",1,0.82,784.39,0.96
consistant,W,10,"['consist', 'ant']",1,0.8,798.68,1.0
consiste,W,8,['consiste'],0,0.88,651.12,0.96
consisté,W,8,"['cons', 'isté']",1,0.75,730.17,1.0
consola,W,7,['consola'],0,0.86,686.54,1.0
consolait,W,9,"['conso', 'lait']",1,0.78,668.96,1.0
consolants,W,10,"['con', 'sol', 'ants']",2,0.7,683.0,0.96
consolateur,W,11,"['consola', 'teur']",1,0.82,681.36,0.96
consolation,W,11,"['conso', 'lation']",1,0.82,652.28,1.0
consolations,W,12,"['conso', 'lations']",1,0.83,727.42,1.0
console,W,7,['console'],0,0.86,630.25,1.0
consolé,W,7,"['con', 'sol', 'é']",2,0.57,649.52,1.0
consolée,W,8,"['con', 'sol', 'ée']",2,0.62,665.56,1.0
consoler,W,8,"['con', 'sol', 'er']",2,0.62,663.92,1.0
consolerais,W,11,"['con', 'sol', 'erais']",2,0.73,913.09,0.96
consolerez,W,10,"['con', 'sol', 'erez']",2,0.7,692.17,0.92
consoles,W,8,['consoles'],0,0.88,635.09,1.0
consolidées,W,11,"['consoli', 'dées']",1,0.82,770.88,1.0
consolider,W,10,['consolider'],0,0.9,691.71,1.0
consommait,W,10,"['consomma', 'it']",1,0.8,739.96,1.0
consommateur,W,12,['consommateur'],0,0.92,655.22,0.96
consommateurs,W,13,['consommateurs'],0,0.92,734.67,1.0
consommation,W,12,['consommation'],0,0.92,651.91,0.96
consommations,W,13,"['consomma', 'tions']",1,0.85,801.4,1.0
consommé,W,8,['consommé'],0,0.88,651.92,1.0
consommer,W,9,['consommer'],0,0.89,627.96,1.0
consonance,W,10,"['con', 'son', 'ance']",2,0.7,912.48,0.88
consonnes,W,9,"['con', 'son', 'nes']",2,0.67,785.95,0.88
consortium,W,10,['consortium'],0,0.9,1020.88,0.33
conspirant,W,10,"['conspir', 'ant']",1,0.8,888.92,0.96
conspirateur,W,12,"['con', 'sp', 'ira', 'teur']",3,0.67,724.25,0.96
conspirateurs,W,13,"['conspir', 'ateurs']",1,0.85,856.84,0.79
conspiration,W,12,"['conspir', 'ation']",1,0.83,772.16,1.0
constamment,W,11,['constamment'],0,0.91,800.76,1.0
constance,W,9,['constance'],0,0.89,764.57,0.92
constant,W,8,['constant'],0,0.88,667.14,0.96
constante,W,9,['constante'],0,0.89,640.32,1.0
constantes,W,10,['constantes'],0,0.9,768.5,1.0
constants,W,9,"['const', 'ants']",1,0.78,743.65,1.0
constat,W,7,['constat'],0,0.86,767.61,1.0
constata,W,8,"['constat', 'a']",1,0.75,715.05,0.84
constatais,W,10,"['constat', 'ais']",1,0.8,803.05,0.88
constatait,W,10,"['constat', 'ait']",1,0.8,786.52,0.88
constatant,W,10,"['constat', 'ant']",1,0.8,787.79,0.96
constatation,W,12,"['constat', 'ation']",1,0.83,736.05,0.92
constatations,W,13,['constatations'],0,0.92,910.26,0.92
constate,W,8,['constate'],0,0.88,757.86,0.92
constaté,W,8,['constaté'],0,0.88,750.38,0.96
constater,W,9,['constater'],0,0.89,667.88,0.96
constellation,W,13,"['con', 'stel', 'lation']",2,0.77,751.67,1.0
constellations,W,14,"['con', 'ste', 'lla', 'tions']",3,0.71,861.92,1.0
constellé,W,9,"['con', 'stell', 'é']",2,0.67,977.56,0.78
constellée,W,10,"['con', 'stell', 'ée']",2,0.7,938.68,0.88
consternation,W,13,"['conster', 'nation']",1,0.85,963.38,0.96
consterné,W,9,"['conster', 'né']",1,0.78,764.09,0.92
consternée,W,10,"['conster', 'née']",1,0.8,794.35,0.91
constipation,W,12,"['con', 'sti', 'pation']",2,0.75,928.43,1.0
constitua,W,9,"['constitu', 'a']",1,0.78,698.67,1.0
constituaient,W,13,"['constitu', 'aient']",1,0.85,732.58,1.0
constituait,W,11,"['constitu', 'ait']",1,0.82,769.96,1.0
constituant,W,11,"['constitu', 'ant']",1,0.82,753.67,1.0
constituante,W,12,"['constitu', 'ante']",1,0.83,792.48,0.92
constituants,W,12,"['constitu', 'ants']",1,0.83,694.21,1.0
constitue,W,9,['constitue'],0,0.89,670.26,1.0
constitué,W,9,['constitué'],0,0.89,633.84,1.0
constituée,W,10,['constituée'],0,0.9,758.14,0.96
constituent,W,11,['constituent'],0,0.91,772.27,1.0
constituer,W,10,['constituer'],0,0.9,657.62,1.0
constitueras,W,12,"['constitu', 'eras']",1,0.83,864.05,0.88
constitués,W,10,"['constitu', 'és']",1,0.8,725.3,0.96
constitution,W,12,['constitution'],0,0.92,698.83,1.0
constitutionnelle,W,17,['constitutionnelle'],0,0.94,885.0,0.96
constructeurs,W,13,['constructeurs'],0,0.92,751.75,1.0
construction,W,12,['construction'],0,0.92,740.95,0.96
constructions,W,13,['constructions'],0,0.92,814.88,1.0
construire,W,10,['construire'],0,0.9,712.68,1.0
construis,W,9,"['constru', 'is']",1,0.78,767.54,0.96
construisait,W,12,"['constru', 'isait']",1,0.83,717.35,0.92
construisent,W,12,"['constru', 'isent']",1,0.83,802.21,0.96
construisit,W,11,"['constru', 'is', 'it']",2,0.73,860.0,1.0
construisons,W,12,"['constru', 'isons']",1,0.83,741.55,0.96
construit,W,9,['construit'],0,0.89,665.7,0.96
construite,W,10,['construite'],0,0.9,659.54,1.0
construites,W,11,['construites'],0,0.91,718.29,0.96
construits,W,10,['construits'],0,0.9,652.12,0.96
consul,W,6,['consul'],0,0.83,834.35,0.92
consulat,W,8,"['consu', 'lat']",1,0.75,871.33,1.0
consuls,W,7,"['consu', 'ls']",1,0.71,734.16,0.83
consulta,W,8,['consulta'],0,0.88,652.75,1.0
consultai,W,9,"['consulta', 'i']",1,0.78,854.05,0.88
consultait,W,10,"['consul', 'tait']",1,0.8,732.96,0.96
consultant,W,10,['consultant'],0,0.9,605.54,1.0
consultants,W,11,['consultants'],0,0.91,668.7,0.96
consultation,W,12,['consultation'],0,0.92,730.48,1.0
consultations,W,13,['consultations'],0,0.92,758.17,0.96
consultative,W,12,"['consulta', 'tive']",1,0.83,772.9,0.88
consulte,W,8,"['consul', 'te']",1,0.75,624.21,1.0
consulté,W,8,['consulté'],0,0.88,603.54,1.0
consulter,W,9,['consulter'],0,0.89,640.24,1.0
consulterais,W,12,"['consulter', 'ais']",1,0.83,885.58,1.0
consulteront,W,12,"['consulter', 'ont']",1,0.83,693.33,1.0
consultés,W,9,"['consult', 'és']",1,0.78,777.88,0.96
consumai,W,8,"['consu', 'mai']",1,0.75,849.0,0.6
consumait,W,9,"['consu', 'mait']",1,0.78,847.33,0.92
consume,W,7,['consume'],0,0.86,717.86,0.88
consumée,W,8,"['consu', 'mée']",1,0.75,746.0,1.0
consumer,W,8,['consumer'],0,0.88,803.21,0.79
consumera,W,9,"['consu', 'mera']",1,0.78,785.9,0.88
consumerait,W,11,"['consum', 'erait']",1,0.82,897.57,0.81
contact,W,7,['contact'],0,0.86,594.83,0.92
contacte,W,8,"['conta', 'cte']",1,0.75,638.04,0.96
contacté,W,8,['contacté'],0,0.88,794.1,0.91
contactée,W,9,"['contact', 'ée']",1,0.78,765.0,0.92
contacter,W,9,['contacter'],0,0.89,707.12,1.0
contactera,W,10,"['conta', 'c', 'tera']",2,0.7,805.13,0.96
contacterai,W,11,"['contacter', 'ai']",1,0.82,868.81,1.0
contactés,W,9,"['contact', 'és']",1,0.78,780.21,1.0
contactez,W,9,"['conta', 'cte', 'z']",2,0.67,687.5,1.0
contacts,W,8,['contacts'],0,0.88,618.92,1.0
contagieuse,W,11,"['conta', 'gie', 'use']",2,0.73,776.71,1.0
contagieux,W,10,['contagieux'],0,0.9,711.71,1.0
contagion,W,9,['contagion'],0,0.89,824.35,0.75
container,W,9,['container'],0,0.89,919.18,0.46
contaminant,W,11,"['contamin', 'ant']",1,0.82,832.0,0.96
contamination,W,13,['contamination'],0,0.92,828.58,1.0
contamine,W,9,"['contam', 'ine']",1,0.78,817.11,0.78
contaminé,W,9,"['contam', 'iné']",1,0.78,710.75,0.96
contaminée,W,10,"['contamin', 'ée']",1,0.8,716.04,0.96
contaminer,W,10,"['contam', 'iner']",1,0.8,714.04,0.92
contaminés,W,10,"['contamin', 'és']",1,0.8,719.56,1.0
conte,W,5,['conte'],0,0.8,671.0,1.0
conté,W,5,"['con', 'té']",1,0.6,830.72,0.79
contempla,W,9,['contempla'],0,0.89,676.84,1.0
contemplai,W,10,"['contempla', 'i']",1,0.8,854.86,0.88
contemplaient,W,13,"['contempla', 'ient']",1,0.85,802.61,1.0
contemplais,W,11,"['contem', 'plais']",1,0.82,876.7,0.96
contemplait,W,11,"['contempla', 'it']",1,0.82,681.2,1.0
contemplant,W,11,"['contem', 'plant']",1,0.82,786.68,0.96
contemplateur,W,13,"['contempla', 'teur']",1,0.85,837.45,0.96
contemplation,W,13,"['contempla', 'tion']",1,0.85,775.38,1.0
contemplations,W,14,"['contempla', 'tions']",1,0.86,765.8,1.0
contemple,W,9,"['contem', 'ple']",1,0.78,730.41,0.96
contemplé,W,9,"['contem', 'plé']",1,0.78,765.86,1.0
contemplent,W,11,"['contempl', 'ent']",1,0.82,832.3,0.96
contempler,W,10,"['contempl', 'er']",1,0.8,845.2,1.0
contemplerait,W,13,"['contempl', 'erait']",1,0.85,804.43,0.96
contemplions,W,12,"['con', 'temp', 'lions']",2,0.75,832.21,0.8
contemporain,W,12,['contemporain'],0,0.92,776.79,0.96
contemporaine,W,13,['contemporaine'],0,0.92,854.64,1.0
contemporains,W,13,"['contempor', 'ains']",1,0.85,838.42,1.0
contenaient,W,11,"['conten', 'aient']",1,0.82,762.17,1.0
contenait,W,9,"['conten', 'ait']",1,0.78,727.21,0.96
contenance,W,10,"['conten', 'ance']",1,0.8,664.13,0.92
contenant,W,9,['contenant'],0,0.89,696.39,0.96
contenants,W,10,"['conten', 'ants']",1,0.8,789.1,0.84
conteneur,W,9,"['conten', 'eur']",1,0.78,700.04,0.96
contenir,W,8,['contenir'],0,0.88,679.27,1.0
content,W,7,['content'],0,0.86,662.09,0.96
contenta,W,8,['contenta'],0,0.88,745.73,0.88
contentai,W,9,"['content', 'ai']",1,0.78,977.0,0.83
contentaient,W,12,"['content', 'aient']",1,0.83,917.25,0.96
contentais,W,10,"['content', 'ais']",1,0.8,764.0,0.96
contentait,W,10,"['content', 'ait']",1,0.8,746.29,1.0
contentant,W,10,"['content', 'ant']",1,0.8,808.39,0.83
contente,W,8,['contente'],0,0.88,642.12,1.0
contenté,W,8,"['content', 'é']",1,0.75,792.9,0.83
contentée,W,9,"['content', 'ée']",1,0.78,806.84,1.0
contentement,W,12,['contentement'],0,0.92,741.67,0.92
contentent,W,10,"['content', 'ent']",1,0.8,780.73,1.0
contenter,W,9,['contenter'],0,0.89,651.61,0.96
contenterai,W,11,"['content', 'erai']",1,0.82,881.0,0.75
contenterais,W,12,"['content', 'erais']",1,0.83,1002.33,0.82
contentes,W,9,"['cont', 'entes']",1,0.78,696.0,1.0
contentez,W,9,"['conten', 'tez']",1,0.78,716.96,1.0
contents,W,8,['contents'],0,0.88,642.72,0.96
contenu,W,7,['contenu'],0,0.86,620.04,1.0
contenue,W,8,"['conten', 'ue']",1,0.75,660.87,1.0
contenus,W,8,['contenus'],0,0.88,671.92,1.0
conter,W,6,"['con', 'ter']",1,0.67,824.57,0.88
contes,W,6,"['con', 'tes']",1,0.67,668.71,0.91
contestable,W,11,"['cont', 'estable']",1,0.82,745.83,0.96
contestation,W,12,['contestation'],0,0.92,770.71,0.92
conteste,W,8,['conteste'],0,0.88,656.3,0.96
contester,W,9,['contester'],0,0.89,619.33,1.0
conteur,W,7,"['con', 'teur']",1,0.71,713.7,0.84
conteurs,W,8,"['con', 'teurs']",1,0.75,732.39,0.72
contexte,W,8,['contexte'],0,0.88,635.2,1.0
contiennent,W,11,"['con', 'tiennent']",1,0.82,741.33,0.92
contient,W,8,['contient'],0,0.88,693.57,0.92
contiguë,W,8,"['con', 'tigu', 'ë']",2,0.62,958.0,0.72
continent,W,9,['continent'],0,0.89,816.73,0.88
continentale,W,12,['continentale'],0,0.92,756.39,0.96
continents,W,10,['continents'],0,0.9,674.5,1.0
contingences,W,12,"['contingen', 'ces']",1,0.83,883.7,0.88
contingent,W,10,['contingent'],0,0.9,854.96,0.92
contingente,W,11,"['conting', 'ente']",1,0.82,769.26,0.92
contingentes,W,12,"['conting', 'entes']",1,0.83,864.43,0.88
contint,W,7,"['contin', 't']",1,0.71,853.2,0.4
continu,W,7,['continu'],0,0.86,610.92,1.0
continua,W,8,['continua'],0,0.88,653.28,1.0
continuai,W,9,"['continu', 'ai']",1,0.78,749.38,0.84
continuaient,W,12,"['continu', 'aient']",1,0.83,662.73,1.0
continuais,W,10,"['continu', 'ais']",1,0.8,698.52,1.0
continuait,W,10,"['continu', 'ait']",1,0.8,650.25,1.0
continuant,W,10,"['continu', 'ant']",1,0.8,710.76,1.0
continuât,W,9,"['continu', 'â', 't']",2,0.67,794.0,0.83
continuation,W,12,['continuation'],0,0.92,751.75,1.0
continue,W,8,['continue'],0,0.88,628.0,1.0
continué,W,8,['continué'],0,0.88,644.88,1.0
continuée,W,9,"['continu', 'ée']",1,0.78,690.21,0.96
continuées,W,10,"['continu', 'ées']",1,0.8,695.77,0.96
continuel,W,9,"['contin', 'uel']",1,0.78,699.0,0.88
continuelle,W,11,"['continu', 'elle']",1,0.82,805.05,0.88
continuellement,W,15,"['continu', 'ellement']",1,0.87,712.68,1.0
continuelles,W,12,"['contin', 'uelles']",1,0.83,986.81,0.96
continuent,W,10,['continuent'],0,0.9,674.54,1.0
continuer,W,9,['continuer'],0,0.89,593.41,0.96
continuera,W,10,['continuera'],0,0.9,655.22,1.0
continuerai,W,11,"['continu', 'erai']",1,0.82,739.58,0.96
continueraient,W,14,"['continu', 'eraient']",1,0.86,819.08,0.96
continuerait,W,12,"['continu', 'erait']",1,0.83,770.36,1.0
continueras,W,11,"['continuer', 'as']",1,0.82,755.31,1.0
continuèrent,W,12,"['continu', 'èrent']",1,0.83,709.48,1.0
continuerez,W,11,"['continu', 'erez']",1,0.82,798.62,0.88
continuerons,W,12,"['continuer', 'ons']",1,0.83,808.86,1.0
continueront,W,12,['continueront'],0,0.92,683.83,0.96
