Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
gardes,W,6,"['garde', 's']",1,0.67,741.25,0.59
gare,W,4,['gare'],0,0.75,692.48,0.56
gareel,W,6,"['gare', 'el']",1,0.67,724.46,0.69
garen,W,5,['garen'],0,0.8,657.05,0.97
garens,W,6,"['garen', 's']",1,0.67,836.0,0.21
garnaal,W,7,['garnaal'],0,0.86,575.49,0.97
gas,W,3,['gas'],0,0.67,547.29,1.0
gassen,W,6,"['gas', 's', 'en']",2,0.5,606.42,0.85
gast,W,4,['gast'],0,0.75,509.62,1.0
gasten,W,6,['gasten'],0,0.83,548.03,0.95
gastheer,W,8,"['gasthe', 'er']",1,0.75,546.38,0.97
gasthuis,W,8,"['gas', 'thuis']",1,0.75,630.57,0.95
gastvrij,W,8,['gastvrij'],0,0.88,584.61,1.0
gastvrouw,W,9,"['gast', 'vrouw']",1,0.78,607.16,0.97
gat,W,3,['gat'],0,0.67,565.65,0.97
gaten,W,5,['gaten'],0,0.8,564.68,0.97
gatten,W,6,"['g', 'atten']",1,0.67,762.38,0.26
gauw,W,4,"['g', 'auw']",1,0.5,556.68,0.97
gave,W,4,['gave'],0,0.75,631.68,0.97
gaven,W,5,['gaven'],0,0.8,600.16,0.97
gazen,W,5,"['ga', 'z', 'en']",2,0.4,744.67,0.41
gazet,W,5,"['ga', 'ze', 't']",2,0.4,630.47,0.9
gazon,W,5,['gazon'],0,0.8,578.05,1.0
gazons,W,6,"['gazon', 's']",1,0.67,650.84,1.0
ge,W,2,['ge'],0,0.5,732.33,0.33
geacht,W,6,"['ge', 'acht']",1,0.67,630.47,0.92
gearmd,W,6,"['ge', 'arm', 'd']",2,0.5,716.05,0.56
gebaar,W,6,['gebaar'],0,0.83,550.51,1.0
gebaard,W,7,['gebaard'],0,0.86,656.58,0.74
gebaat,W,6,"['gebaa', 't']",1,0.67,672.16,0.85
gebak,W,5,['gebak'],0,0.8,536.23,1.0
gebald,W,6,"['geb', 'al', 'd']",2,0.5,697.8,0.46
gebed,W,5,['gebed'],0,0.8,599.24,1.0
gebeds,W,6,['gebeds'],0,0.83,700.79,0.62
gebeld,W,6,"['gebel', 'd']",1,0.67,603.37,1.0
gebeurd,W,7,['gebeurd'],0,0.86,579.57,0.95
gebeurt,W,7,['gebeurt'],0,0.86,581.86,1.0
gebied,W,6,['gebied'],0,0.83,575.67,1.0
gebit,W,5,['gebit'],0,0.8,585.83,0.95
geblaf,W,6,"['gebl', 'af']",1,0.67,646.42,0.97
gebod,W,5,"['ge', 'bod']",1,0.6,595.33,1.0
geboeid,W,7,"['ge', 'boeid']",1,0.71,654.21,0.97
geboekt,W,7,['geboekt'],0,0.86,641.76,1.0
gebonk,W,6,"['gebo', 'n', 'k']",2,0.5,666.18,0.87
gebons,W,6,"['geb', 'ons']",1,0.67,744.39,0.59
gebood,W,6,"['ge', 'bood']",1,0.67,724.76,0.74
geboord,W,7,"['ge', 'boord']",1,0.71,725.16,0.87
gebouw,W,6,['gebouw'],0,0.83,572.16,0.97
gebouwd,W,7,['gebouwd'],0,0.86,615.85,1.0
gebracht,W,8,['gebracht'],0,0.88,593.68,0.97
gebrand,W,7,['gebrand'],0,0.86,619.95,1.0
gebreid,W,7,['gebreid'],0,0.86,711.24,0.85
gebrek,W,6,['gebrek'],0,0.83,565.56,1.0
gebrom,W,6,"['ge', 'brom']",1,0.67,707.81,0.72
gebruik,W,7,['gebruik'],0,0.86,530.36,1.0
gebruiks,W,8,"['gebruik', 's']",1,0.75,779.45,0.36
gebruikt,W,8,['gebruikt'],0,0.88,580.46,1.0
gebruind,W,8,"['ge', 'bruin', 'd']",2,0.62,667.12,0.9
gebrul,W,6,"['g', 'ebru', 'l']",2,0.5,636.47,0.97
gebukt,W,6,"['geb', 'ukt']",1,0.67,669.12,0.85
gedaald,W,7,['gedaald'],0,0.86,662.08,0.97
gedaan,W,6,['gedaan'],0,0.83,533.92,1.0
gedacht,W,7,['gedacht'],0,0.86,595.03,1.0
gedag,W,5,"['ge', 'dag']",1,0.6,583.61,0.87
gedanst,W,7,"['gedans', 't']",1,0.71,619.19,0.95
gedeeld,W,7,['gedeeld'],0,0.86,613.79,1.0
gedekt,W,6,['gedekt'],0,0.83,567.55,0.97
gedempt,W,7,"['ge', 'dempt']",1,0.71,639.44,0.87
gedicht,W,7,['gedicht'],0,0.86,588.62,1.0
gediend,W,7,['gediend'],0,0.86,662.92,0.95
geding,W,6,['geding'],0,0.83,797.61,0.46
gedoe,W,5,['gedoe'],0,0.8,617.08,0.95
gedoeld,W,7,"['ge', 'doel', 'd']",2,0.57,724.6,0.21
gedoemd,W,7,"['ge', 'doemd']",1,0.71,681.97,0.92
gedood,W,6,['gedood'],0,0.83,628.58,1.0
gedoofd,W,7,"['ge', 'doofd']",1,0.71,681.09,0.92
gedoopt,W,7,['gedoopt'],0,0.86,612.82,0.97
gedraagt,W,8,"['ge', 'draagt']",1,0.75,743.21,0.87
gedraaid,W,8,['gedraaid'],0,0.88,629.16,1.0
gedrag,W,6,['gedrag'],0,0.83,518.97,1.0
gedrang,W,7,"['ge', 'drang']",1,0.71,665.56,0.97
gedreigd,W,8,"['g', 'edreigd']",1,0.75,656.91,0.87
gedrenkt,W,8,"['ge', 'drenkt']",1,0.75,757.82,0.77
gedreun,W,7,['gedreun'],0,0.86,674.83,0.9
gedroeg,W,7,['gedroeg'],0,0.86,656.46,0.9
gedroogd,W,8,['gedroogd'],0,0.88,651.86,0.97
gedroomd,W,8,['gedroomd'],0,0.88,628.14,0.97
gedropt,W,7,"['gedrop', 't']",1,0.71,691.0,0.87
gedruis,W,7,"['ge', 'd', 'ruis']",2,0.57,734.44,0.72
gedrukt,W,7,['gedrukt'],0,0.86,615.18,0.97
geduid,W,6,"['ge', 'duid']",1,0.67,728.94,0.51
geduld,W,6,['geduld'],0,0.83,567.08,1.0
gedurfd,W,7,['gedurfd'],0,0.86,614.68,1.0
geduurd,W,7,"['ge', 'duurd']",1,0.71,645.68,0.9
geduwd,W,6,"['ge', 'duwd']",1,0.67,568.47,0.97
gedwee,W,6,"['gedw', 'e', 'e']",2,0.5,771.58,0.62
geëerd,W,6,"['g', 'eëerd']",1,0.67,832.24,0.74
geef,W,4,['geef'],0,0.75,586.32,0.95
geeft,W,5,"['geef', 't']",1,0.6,541.13,1.0
geëist,W,6,['geëist'],0,0.83,743.06,0.9
geel,W,4,['geel'],0,0.75,527.33,1.0
geelzucht,W,9,"['geel', 'zucht']",1,0.78,698.03,0.97
geen,W,4,['geen'],0,0.75,579.87,0.97
geenszins,W,9,"['geen', 's', 'zins']",2,0.67,721.8,0.67
geënt,W,5,"['geë', 'n', 't']",2,0.4,856.67,0.54
geërfd,W,6,"['geër', 'f', 'd']",2,0.5,660.75,0.95
geest,W,5,['geest'],0,0.8,538.85,1.0
geestdrift,W,10,"['geest', 'drift']",1,0.8,674.92,0.95
geesten,W,7,"['geest', 'en']",1,0.71,596.86,0.95
geestes,W,7,['geestes'],0,0.86,705.74,0.62
geestig,W,7,['geestig'],0,0.86,607.45,1.0
geestkracht,W,11,"['geest', 'kracht']",1,0.82,685.23,0.79
geeuw,W,5,"['g', 'eeuw']",1,0.6,554.53,0.97
geeuwde,W,7,"['g', 'eeuw', 'de']",2,0.57,577.37,0.97
geeuwen,W,7,"['g', 'eeuwen']",1,0.71,585.19,0.97
geeuwend,W,8,"['g', 'eeuwen', 'd']",2,0.62,638.36,1.0
geeuwtje,W,8,"['ge', 'e', 'uwtje']",2,0.62,672.74,0.87
geeuwtjes,W,9,"['g', 'eeuw', 'tjes']",2,0.67,669.26,0.95
gefaald,W,7,"['ge', 'faald']",1,0.71,638.09,0.9
gefietst,W,8,"['ge', 'fietst']",1,0.75,666.57,0.97
gefilmd,W,7,"['gefilm', 'd']",1,0.71,635.39,1.0
gefluit,W,7,"['ge', 'fluit']",1,0.71,658.08,0.95
gefokt,W,6,['gefokt'],0,0.83,737.6,0.79
gefronst,W,8,"['ge', 'f', 'r', 'ons', 't']",4,0.38,681.0,0.74
gegaan,W,6,"['ge', 'gaan']",1,0.67,607.64,0.95
gegil,W,5,"['gegi', 'l']",1,0.6,609.5,0.92
gegons,W,6,"['ge', 'g', 'ons']",2,0.5,904.0,0.08
gegooid,W,7,['gegooid'],0,0.86,597.16,0.97
gegrift,W,7,"['gegr', 'ift']",1,0.71,717.52,0.74
gegroeid,W,8,['gegroeid'],0,0.88,636.66,0.97
gegroet,W,7,"['ge', 'groet']",1,0.71,591.03,0.97
gegrom,W,6,"['gegr', 'om']",1,0.67,701.87,0.77
gegrond,W,7,['gegrond'],0,0.86,656.46,0.97
gegund,W,6,['gegund'],0,0.83,650.59,0.9
gehaald,W,7,['gehaald'],0,0.86,611.61,0.95
gehaast,W,7,"['ge', 'haast']",1,0.71,600.7,0.95
gehaat,W,6,"['geha', 'at']",1,0.67,712.48,0.9
gehad,W,5,"['ge', 'had']",1,0.6,565.17,0.95
gehakt,W,6,['gehakt'],0,0.83,587.9,1.0
gehecht,W,7,"['ge', 'hecht']",1,0.71,599.08,1.0
geheel,W,6,['geheel'],0,0.83,576.24,1.0
geheeld,W,7,"['geheel', 'd']",1,0.71,699.57,0.64
geheerst,W,8,"['ge', 'heerst']",1,0.75,658.29,0.56
geheim,W,6,['geheim'],0,0.83,541.71,0.97
gehijg,W,6,"['ge', 'hij', 'g']",2,0.5,717.97,0.9
gehold,W,6,"['gehol', 'd']",1,0.67,703.83,0.51
gehoopt,W,7,['gehoopt'],0,0.86,597.94,0.92
gehoor,W,6,['gehoor'],0,0.83,553.5,1.0
gehoord,W,7,['gehoord'],0,0.86,590.95,1.0
gehucht,W,7,['gehucht'],0,0.86,647.26,0.87
gehuil,W,6,"['ge', 'huil']",1,0.67,600.92,0.95
gehuild,W,7,"['ge', 'huild']",1,0.71,589.89,0.95
gehuld,W,6,['gehuld'],0,0.83,660.29,0.9
gehurkt,W,7,"['ge', 'hurk', 't']",2,0.57,685.92,0.97
gehuurd,W,7,['gehuurd'],0,0.86,562.67,1.0
gehuwd,W,6,"['geh', 'uw', 'd']",2,0.5,599.37,1.0
geil,W,4,['geil'],0,0.75,563.97,1.0
geile,W,5,['geile'],0,0.8,646.03,0.97
geilheid,W,8,"['geil', 'heid']",1,0.75,706.28,0.9
geïnd,W,5,['geïnd'],0,0.8,887.82,0.28
geintje,W,7,"['g', 'eintje']",1,0.71,676.94,0.95
geintjes,W,8,"['ge', 'intjes']",1,0.75,643.18,0.97
geiser,W,6,"['ge', 'is', 'er']",2,0.5,684.11,0.72
geisers,W,7,"['ge', 'is', 'ers']",2,0.57,713.33,0.62
geit,W,4,['geit'],0,0.75,584.35,0.95
geiten,W,6,['geiten'],0,0.83,593.86,0.95
gejaagd,W,7,['gejaagd'],0,0.86,646.06,0.97
gejank,W,6,"['ge', 'jank']",1,0.67,661.85,0.92
gejoel,W,6,['gejoel'],0,0.83,712.74,0.56
gejuich,W,7,['gejuich'],0,0.86,611.56,0.97
gek,W,3,['gek'],0,0.67,524.65,0.97
gekamd,W,6,"['gek', 'am', 'd']",2,0.5,673.61,0.85
gekant,W,6,['gekant'],0,0.83,707.71,0.74
gekapt,W,6,['gekapt'],0,0.83,703.85,0.72
gekeerd,W,7,['gekeerd'],0,0.86,675.37,0.92
gekend,W,6,['gekend'],0,0.83,602.45,1.0
gekerm,W,6,"['gek', 'er', 'm']",2,0.5,759.76,0.44
gekeurd,W,7,['gekeurd'],0,0.86,596.54,1.0
gekheid,W,7,"['gek', 'heid']",1,0.71,655.35,0.97
gekke,W,5,['gekke'],0,0.8,585.67,0.92
gekken,W,6,['gekken'],0,0.83,614.21,0.87
gekker,W,6,"['gekke', 'r']",1,0.67,727.43,0.62
gekko,W,5,"['gek', 'ko']",1,0.6,736.5,0.49
gekko's,W,7,"['gek', 'ko', ""'"", 's']",3,0.43,779.19,0.46
geklaagd,W,8,"['geklaag', 'd']",1,0.75,603.43,0.95
geklaard,W,8,"['ge', 'klaar', 'd']",2,0.62,733.97,0.92
geklapt,W,7,"['ge', 'klapt']",1,0.71,695.97,0.9
gekleed,W,7,"['ge', 'kleed']",1,0.71,564.74,1.0
geklemd,W,7,['geklemd'],0,0.86,623.15,0.95
geklets,W,7,['geklets'],0,0.86,680.97,0.92
gekletst,W,8,"['geklets', 't']",1,0.75,647.72,0.97
gekleurd,W,8,['gekleurd'],0,0.88,556.66,1.0
geklop,W,6,"['gekl', 'op']",1,0.67,645.03,0.9
geklopt,W,7,['geklopt'],0,0.86,578.54,0.95
geknakt,W,7,"['ge', 'knakt']",1,0.71,753.56,0.77
geknars,W,7,"['gek', 'n', 'ars']",2,0.57,736.97,0.77
gekneed,W,7,"['gekne', 'e', 'd']",2,0.57,684.62,0.92
gekneusd,W,8,"['ge', 'kneusd']",1,0.75,700.5,0.97
geknield,W,8,"['ge', 'kniel', 'd']",2,0.62,691.26,0.92
geknikt,W,7,"['gek', 'n', 'ik', 't']",3,0.43,610.63,0.97
geknipt,W,7,['geknipt'],0,0.86,598.33,1.0
geknoei,W,7,"['ge', 'knoei']",1,0.71,622.58,1.0
geknoeid,W,8,"['ge', 'knoei', 'd']",2,0.62,659.59,0.97
geknoopt,W,8,"['ge', 'knoopt']",1,0.75,675.82,1.0
gekocht,W,7,['gekocht'],0,0.86,612.26,1.0
gekoeld,W,7,['gekoeld'],0,0.86,616.0,0.87
gekookt,W,7,['gekookt'],0,0.86,562.44,1.0
gekost,W,6,['gekost'],0,0.83,641.16,0.92
gekraakt,W,8,"['gek', 'raakt']",1,0.75,649.08,0.97
gekras,W,6,"['ge', 'kras']",1,0.67,660.19,0.92
gekrenkt,W,8,"['gekr', 'en', 'k', 't']",3,0.5,729.74,0.92
gekreun,W,7,"['ge', 'kreun']",1,0.71,686.54,0.97
gekrijs,W,7,"['gekr', 'ijs']",1,0.71,700.0,0.95
gekruid,W,7,"['ge', 'kruid']",1,0.71,635.31,0.95
gekruist,W,8,"['gekruis', 't']",1,0.75,681.05,0.95
gekste,W,6,"['gek', 'ste']",1,0.67,625.53,0.87
gekund,W,6,"['gekun', 'd']",1,0.67,688.62,0.85
gekust,W,6,"['ge', 'kust']",1,0.67,628.78,0.97
gekweekt,W,8,['gekweekt'],0,0.88,647.34,0.97
gekweld,W,7,"['gek', 'wel', 'd']",2,0.57,633.69,0.95
gekwetst,W,8,['gekwetst'],0,0.88,596.69,1.0
gel,W,3,['gel'],0,0.67,548.84,0.97
gelaat,W,6,['gelaat'],0,0.83,621.81,0.95
gelach,W,6,['gelach'],0,0.83,577.03,1.0
geland,W,6,['geland'],0,0.83,708.41,0.85
gelang,W,6,"['ge', 'lang']",1,0.67,629.64,0.36
geld,W,4,['geld'],0,0.75,525.11,1.0
gelde,W,5,"['geld', 'e']",1,0.6,742.85,0.51
gelden,W,6,['gelden'],0,0.83,636.64,1.0
geldend,W,7,"['gelden', 'd']",1,0.71,699.39,0.74
geldig,W,6,['geldig'],0,0.83,609.47,1.0
gelding,W,7,"['geld', 'ing']",1,0.71,684.71,0.72
gelds,W,5,"['geld', 's']",1,0.6,611.6,0.15
geldstuk,W,8,"['geld', 'stuk']",1,0.75,579.32,1.0
geldt,W,5,['geldt'],0,0.8,642.47,0.92
gele,W,4,['gele'],0,0.75,589.66,1.0
geleefd,W,7,['geleefd'],0,0.86,594.03,1.0
geleek,W,6,"['ge', 'leek']",1,0.67,764.57,0.21
geleend,W,7,['geleend'],0,0.86,589.44,1.0
geleerd,W,7,['geleerd'],0,0.86,598.2,0.95
gelegd,W,6,['gelegd'],0,0.83,640.79,1.0
gelei,W,5,"['gele', 'i']",1,0.6,663.63,0.79
geleid,W,6,['geleid'],0,0.83,671.85,0.92
gelen,W,5,['gelen'],0,0.8,708.0,0.44
gelet,W,5,['gelet'],0,0.8,672.52,0.79
geleund,W,7,"['gele', 'und']",1,0.71,678.45,0.92
gelicht,W,7,['gelicht'],0,0.86,644.53,0.49
gelid,W,5,"['ge', 'lid']",1,0.6,733.86,0.54
geliefd,W,7,['geliefd'],0,0.86,591.74,1.0
gelig,W,5,"['ge', 'lig']",1,0.6,823.75,0.33
gelijk,W,6,['gelijk'],0,0.83,535.89,0.97
gelijmd,W,7,"['ge', 'lijmd']",1,0.71,662.73,0.97
gellen,W,6,"['g', 'ellen']",1,0.67,655.5,0.05
geloei,W,6,"['ge', 'loei']",1,0.67,737.85,0.74
gelokt,W,6,['gelokt'],0,0.83,656.42,0.87
geloodst,W,8,"['ge', 'loodst']",1,0.75,807.04,0.67
geloof,W,6,['geloof'],0,0.83,518.28,1.0
geloofd,W,7,['geloofd'],0,0.86,580.3,0.9
gelooft,W,7,"['geloof', 't']",1,0.71,583.55,0.87
geloop,W,6,"['ge', 'loop']",1,0.67,653.97,0.87
gelost,W,6,['gelost'],0,0.83,631.03,0.85
gels,W,4,['gels'],0,0.75,651.17,0.21
gelucht,W,7,"['ge', 'lucht']",1,0.71,695.33,0.56
geluid,W,6,['geluid'],0,0.83,593.69,1.0
geluk,W,5,['geluk'],0,0.8,541.79,1.0
gelukt,W,6,['gelukt'],0,0.83,590.77,1.0
gelul,W,5,['gelul'],0,0.8,670.2,0.92
geluwd,W,6,"['gel', 'uw', 'd']",2,0.5,725.75,0.51
gemaaid,W,7,"['gemaa', 'i', 'd']",2,0.57,747.5,0.85
gemaakt,W,7,['gemaakt'],0,0.86,563.71,0.97
gemaal,W,6,"['ge', 'maal']",1,0.67,669.45,0.62
gemaals,W,7,"['ge', 'maals']",1,0.71,696.83,0.23
gemak,W,5,['gemak'],0,0.8,577.45,0.97
gember,W,6,"['ge', 'mber']",1,0.67,647.44,0.87
gemeen,W,6,['gemeen'],0,0.83,619.31,1.0
gemeend,W,7,['gemeend'],0,0.86,585.73,0.95
gemeerd,W,7,"['ge', 'meer', 'd']",2,0.57,725.27,0.31
gemeld,W,6,['gemeld'],0,0.83,663.06,0.79
gemengd,W,7,['gemengd'],0,0.86,572.03,1.0
gemerkt,W,7,['gemerkt'],0,0.86,609.35,1.0
gemis,W,5,['gemis'],0,0.8,607.03,0.92
gemist,W,6,['gemist'],0,0.83,647.22,0.97
gemoed,W,6,['gemoed'],0,0.83,651.44,0.9
gemoeid,W,7,"['g', 'emoeid']",1,0.71,695.94,0.9
gemunt,W,6,"['ge', 'munt']",1,0.67,664.7,0.97
gen,W,3,['gen'],0,0.67,644.76,0.95
genaaid,W,7,['genaaid'],0,0.86,618.94,0.95
genaamd,W,7,['genaamd'],0,0.86,647.21,0.97
gênant,W,6,['gênant'],0,0.83,677.18,0.9
genas,W,5,"['ge', 'na', 's']",2,0.4,692.0,0.72
gene,W,4,"['gen', 'e']",1,0.5,676.43,0.64
gêne,W,4,"['g', 'ê', 'n', 'e']",3,0.0,680.9,0.82
geneest,W,7,"['genees', 't']",1,0.71,609.97,1.0
geneigd,W,7,"['gen', 'eigd']",1,0.71,641.89,0.97
genen,W,5,"['gen', 'en']",1,0.6,632.75,0.92
geneukt,W,7,"['ge', 'neuk', 't']",2,0.57,642.68,0.97
genie,W,5,['genie'],0,0.8,618.03,1.0
geniep,W,6,['geniep'],0,0.83,756.36,0.72
geniet,W,6,['geniet'],0,0.83,582.0,0.95
genoeg,W,6,['genoeg'],0,0.83,532.97,1.0
genoemd,W,7,['genoemd'],0,0.86,592.34,0.95
genoopt,W,7,"['geno', 'op', 't']",2,0.57,701.62,0.23
genoot,W,6,['genoot'],0,0.83,592.79,1.0
genot,W,5,['genot'],0,0.8,548.73,0.95
genre,W,5,['genre'],0,0.8,631.27,0.95
genres,W,6,"['genre', 's']",1,0.67,663.22,0.85
genster,W,7,"['gen', 'ster']",1,0.71,586.0,0.15
gensters,W,8,"['gen', 'sters']",1,0.75,788.0,0.05
genus,W,5,"['gen', 'us']",1,0.6,739.15,0.38
geoogst,W,7,['geoogst'],0,0.86,716.85,0.9
gepaard,W,7,"['ge', 'paard']",1,0.71,633.97,0.95
gepakt,W,6,['gepakt'],0,0.83,617.62,1.0
gepast,W,6,['gepast'],0,0.83,575.59,1.0
gepeild,W,7,"['ge', 'peild']",1,0.71,688.0,0.87
gepeins,W,7,"['ge', 'p', 'e', 'in', 's']",4,0.29,809.67,0.69
geperst,W,7,['geperst'],0,0.86,656.06,0.92
gepest,W,6,"['ge', 'pest']",1,0.67,562.97,1.0
gepiep,W,6,['gepiep'],0,0.83,679.91,0.87
geplaagd,W,8,['geplaagd'],0,0.88,637.03,0.97
geplaatst,W,9,['geplaatst'],0,0.89,623.56,0.97
geplakt,W,7,['geplakt'],0,0.86,640.54,0.97
gepland,W,7,['gepland'],0,0.86,580.71,0.97
geplant,W,7,['geplant'],0,0.86,661.83,0.95
gepleegd,W,8,"['ge', 'pleegd']",1,0.75,629.13,0.97
gepleit,W,7,"['ge', 'pleit']",1,0.71,733.55,0.85
geplet,W,6,"['ge', 'ple', 't']",2,0.5,708.28,0.74
geplukt,W,7,"['ge', 'plukt']",1,0.71,601.03,0.97
gepoetst,W,8,"['ge', 'poetst']",1,0.75,655.79,0.97
gepoogd,W,7,"['ge', 'poogd']",1,0.71,706.1,0.85
gepraat,W,7,"['ge', 'praat']",1,0.71,582.92,1.0
gepreekt,W,8,"['ge', 'preekt']",1,0.75,798.11,0.64
geprikt,W,7,"['geprik', 't']",1,0.71,681.97,0.95
geproefd,W,8,"['ge', 'proef', 'd']",2,0.62,642.94,0.92
geput,W,5,"['ge', 'put']",1,0.6,634.37,0.79
geraakt,W,7,['geraakt'],0,0.86,560.11,1.0
geraas,W,6,['geraas'],0,0.83,680.52,0.69
gerant,W,6,"['ge', 'rant']",1,0.67,689.17,0.33
gerants,W,7,"['ge', 'rant', 's']",2,0.57,822.36,0.33
gerecht,W,7,['gerecht'],0,0.86,582.35,0.97
gered,W,5,['gered'],0,0.8,603.29,0.97
gereed,W,6,['gereed'],0,0.83,547.86,0.95
gereisd,W,7,"['ge', 'reisd']",1,0.71,735.27,0.79
geremd,W,6,['geremd'],0,0.83,639.29,0.97
gerend,W,6,['gerend'],0,0.83,768.88,0.72
gerept,W,6,['gerept'],0,0.83,720.19,0.64
gericht,W,7,['gericht'],0,0.86,613.17,0.92
gerijpt,W,7,"['ge', 'rijp', 't']",2,0.57,719.06,0.92
gering,W,6,['gering'],0,0.83,731.29,0.9
geroep,W,6,['geroep'],0,0.83,648.44,1.0
geroerd,W,7,"['ge', 'roer', 'd']",2,0.57,656.19,0.79
gerold,W,6,"['gerol', 'd']",1,0.67,671.44,0.92
geronk,W,6,"['ge', 'ron', 'k']",2,0.5,728.6,0.67
geroofd,W,7,['geroofd'],0,0.86,638.21,0.92
gerookt,W,7,['gerookt'],0,0.86,581.67,1.0
gerst,W,5,"['gers', 't']",1,0.6,716.67,0.79
gerucht,W,7,['gerucht'],0,0.86,626.54,1.0
geruild,W,7,"['ge', 'ruild']",1,0.71,659.82,0.97
geruimd,W,7,['geruimd'],0,0.86,674.94,0.92
geruis,W,6,['geruis'],0,0.83,635.56,0.95
geruit,W,6,"['g', 'eruit']",1,0.67,654.25,0.77
gerukt,W,6,"['ge', 'rukt']",1,0.67,645.03,0.9
gerust,W,6,['gerust'],0,0.83,587.03,1.0
geschaad,W,8,"['ge', 'schaad']",1,0.75,809.5,0.41
geschaard,W,9,"['gesch', 'aard']",1,0.78,751.58,0.59
geschat,W,7,['geschat'],0,0.86,640.14,0.95
gescheeld,W,9,"['ge', 'scheeld']",1,0.78,768.15,0.9
geschenk,W,8,['geschenk'],0,0.88,571.54,1.0
geschetst,W,9,['geschetst'],0,0.89,703.06,0.85
gescheurd,W,9,['gescheurd'],0,0.89,607.3,0.95
geschied,W,8,['geschied'],0,0.88,695.43,0.67
geschiedt,W,9,"['geschied', 't']",1,0.78,784.1,0.79
geschikt,W,8,['geschikt'],0,0.88,595.74,1.0
geschil,W,7,['geschil'],0,0.86,666.79,0.92
geschild,W,8,"['geschil', 'd']",1,0.75,654.04,0.72
geschokt,W,8,['geschokt'],0,0.88,636.54,1.0
geschoold,W,9,['geschoold'],0,0.89,705.09,0.95
geschopt,W,8,"['ge', 'schopt']",1,0.75,631.53,1.0
geschorst,W,9,['geschorst'],0,0.89,655.71,0.97
geschrapt,W,9,['geschrapt'],0,0.89,709.52,0.92
geschreeuw,W,10,['geschreeuw'],0,0.9,598.54,1.0
geschreeuwd,W,11,"['geschreeuw', 'd']",1,0.82,672.42,1.0
geschrift,W,9,['geschrift'],0,0.89,667.06,0.95
geschrijf,W,9,"['ge', 'schrijf']",1,0.78,727.16,0.54
geschud,W,7,"['geschu', 'd']",1,0.71,748.52,0.72
geschut,W,7,"['geschu', 't']",1,0.71,686.18,0.9
gesel,W,5,"['ge', 's', 'el']",2,0.4,760.05,0.54
gesels,W,6,"['ge', 'sels']",1,0.67,710.69,0.36
gesis,W,5,"['ge', 's', 'is']",2,0.4,748.57,0.18
geslaagd,W,8,['geslaagd'],0,0.88,578.92,1.0
geslacht,W,8,['geslacht'],0,0.88,581.9,1.0
gesleept,W,8,"['gesleep', 't']",1,0.75,642.74,0.95
gesleurd,W,8,"['ge', 'sleurd']",1,0.75,661.08,1.0
geslikt,W,7,"['ge', 'slikt']",1,0.71,641.49,1.0
gesloopt,W,8,"['ge', 's', 'loopt']",2,0.62,685.66,0.95
gesmaakt,W,8,"['ge', 's', 'maakt']",2,0.62,660.32,0.97
gesmeed,W,7,"['gesmee', 'd']",1,0.71,689.08,0.72
gesmeekt,W,8,"['ge', 'smeekt']",1,0.75,631.06,0.97
gesmeerd,W,8,['gesmeerd'],0,0.88,640.26,0.97
gesmoord,W,8,"['ge', 's', 'moord']",2,0.62,751.03,0.95
gesnapt,W,7,"['ge', 'snapt']",1,0.71,620.0,1.0
gesnuif,W,7,"['ge', 'snuif']",1,0.71,702.74,0.92
gesp,W,4,['gesp'],0,0.75,681.08,0.72
gespaard,W,8,['gespaard'],0,0.88,675.45,0.97
gespeeld,W,8,['gespeeld'],0,0.88,597.11,0.97
gespeld,W,7,['gespeld'],0,0.86,738.09,0.9
gespen,W,6,"['gesp', 'en']",1,0.67,741.72,0.82
gespierd,W,8,"['ge', 'spier', 'd']",2,0.62,607.87,1.0
gesplitst,W,9,"['ge', 'splitst']",1,0.78,718.68,0.97
gespoeld,W,8,"['ge', 'spoeld']",1,0.75,675.59,0.97
gespreid,W,8,"['ge', 'spreid']",1,0.75,658.86,1.0
gesprek,W,7,['gesprek'],0,0.86,575.05,1.0
gespuis,W,7,"['gespu', 'is']",1,0.71,760.6,0.82
gestaafd,W,8,"['gestaa', 'f', 'd']",2,0.62,718.26,0.95
gestaag,W,7,"['gestaa', 'g']",1,0.71,803.52,0.72
gestaakt,W,8,"['ge', 'staakt']",1,0.75,697.56,0.92
gestaan,W,7,"['ge', 'staan']",1,0.71,692.03,0.85
gestaard,W,8,"['gest', 'aard']",1,0.75,709.17,0.67
gestapt,W,7,['gestapt'],0,0.86,635.65,0.87
gestart,W,7,['gestart'],0,0.86,582.47,0.97
geste,W,5,['geste'],0,0.8,728.0,0.62
gestel,W,6,['gestel'],0,0.83,713.71,0.64
gesteld,W,7,['gesteld'],0,0.86,595.55,1.0
gestemd,W,7,['gestemd'],0,0.86,626.76,0.92
gesterkt,W,8,"['ge', 'sterk', 't']",2,0.62,715.03,0.95
gestes,W,6,"['geste', 's']",1,0.67,734.71,0.49
gesteund,W,8,['gesteund'],0,0.88,612.76,0.95
gesticht,W,8,['gesticht'],0,0.88,686.12,0.87
gestold,W,7,"['gesto', 'l', 'd']",2,0.57,692.0,0.77
gestoofd,W,8,"['gesto', 'of', 'd']",2,0.62,684.74,0.9
gestookt,W,8,['gestookt'],0,0.88,630.94,0.95
gestoord,W,8,['gestoord'],0,0.88,606.32,1.0
